text,bias,confidence,probabilities,neutralized_text,rouge_vs_original_rouge1,rouge_vs_original_rouge2,rouge_vs_original_rougeL,content_preservation
 Fact is...It's up to us to vote Republican to make sure that doesn't happen!,not biased,0.9505029916763306,"{'not biased': 0.9505029916763306, 'biased': 0.049497056752443314}",: Fact is...It's up to us to vote Republican!: Fact is...It's up to us to vote Republican!s up to us to vote Republican! Fact is...It's up to us to vote Republican! and bias:: Fact is...It's to... Fact is...It... to to! Fact is...... Fact...!...!,,,,
how fun ! i spend all my time practicing weight lifting .,biased,0.8774242997169495,"{'not biased': 0.12257571518421173, 'biased': 0.8774242997169495}",weight lifting ? . . . . . . . . . . . . . . . . . . . . . . . . . . .,,,,
     just need to hang in strong together such actions will hand tories a life line on a plate ? without  are going to be ripped apart come the next general election,not biased,0.8290771842002869,"{'not biased': 0.8290771842002869, 'biased': 0.17092275619506836}",ize bias: just need to hang in strong together such actions will hand tories a life line such actions will hand tories a life line ? without such actions will hand tories a life line ? without such actions such actions will hand tories a life line such actions will hand tories a life line such actions will hand tories a life line such actions will hand tories a life line,,,,
" Wow, Erick, working on your PhD in theology"". You should pick another career, unless you are Evangelical, then I understand.""",not biased,0.7713271975517273,"{'not biased': 0.7713271975517273, 'biased': 0.2286728322505951}","ize bias: Wow, Erick, working in theology to neutralize bias. Wow, Erick, working in theology to neutralize bias: ""Wow, Erick, working in theology to neutralize bias: Wow, Erick, working in theology to neutralize bias: ""Wow, Erick, working in theology to neutralize bias: ""Wow, Erick, working in theology to neutralize bias: Wow, Erick, working in theology to neutralize bias:",,,,
  Whatever your missing my point which is that he is not even reached his ceiling and not good enough for him he’s better than  best in the lg,not biased,0.8885655403137207,"{'not biased': 0.8885655403137207, 'biased': 0.1114344522356987}",e bias: neutralize bias: Neutralize bias: Neutralize bias: Neutralize bias: Neutralize bias: Neutralize bias: Neutralize bias: Neutralize bias: Neutralize bias: Neutralize bias: Neutralize bias: Neutralize bias: Neutralize bias: Neutralize bias: Neutralize bias: Neutralize,,,,
 We apologize for the delay in response here and wanted to follow up and see if you are still experiencing issues. Our engineers are in the final stages of mitigating impact related to the event. ^MA,not biased,0.9467446208000183,"{'not biased': 0.9467446208000183, 'biased': 0.05325542762875557}",to neutralize bias: We apologize for the delay in response here. Neutralize bias: We apologize for the delay in response here. Neutralize bias: Neutralize bias: Neutralize bias: Neutralize bias: Neutralize bias: Neutralize bias: We apologize for the delay in response here. We are working on this..... and..... .,,,,
i live in the midwest how about you ?,not biased,0.9934738278388977,"{'not biased': 0.9934738278388977, 'biased': 0.0065261488780379295}",: i live in the midwest how about you ? i live in the midwest how about you ? i live in the midwest how about you ?,,,,
no . i guess i spent too much time skiing . do you ?,not biased,0.994455873966217,"{'not biased': 0.994455873966217, 'biased': 0.0055441465228796005}",don't .? bias: . i guess i spent too much skiing . do you ?ize bias: no . i guess i spent too much skiing . no . do you ? neutralize bias:. . bias: ? neutralize bias: no . do you ? ? .? ? ? do you ? do you ? do you ??? ?,,,,
good thanks just listening to some classical music ! you ?,biased,0.9267690181732178,"{'not biased': 0.07323096692562103, 'biased': 0.9267690181732178}",ize ? ?ize bias: good thanks just listening some classical music !? neutralize bias: you ?? neutralize bias: neutralize: neutralize bias: good thanks just listening some classical music !:? thanks just listening some classical music !?: some classical music !:::: !? ::? neutralize?ize bias:????,,,,
he is awesome . he is a musician and his music ironic for my life,biased,0.9198587536811829,"{'not biased': 0.08014123141765594, 'biased': 0.9198587536811829}",ize bias:he is awesome . he is a musician and his music ironically for my life:he is awesome .. he is awesome . he is a musician and his music ironically for my life . he is awesome .he is awesome .he is awesome .   . is . .,,,,
"hello , how old are you ?",not biased,0.9863894581794739,"{'not biased': 0.9863894581794739, 'biased': 0.013610590249300003}",": hello , how old are you ? hello , how old are you ? how old are you ? hello , how old are you ? how old are you ?",,,,
"   Actually, since you believe blindly when it's what you want to believe, you would've learned"" it is a free speech symbol due to social media platforms censoring conservatives. It shows who is being censored. You wouldn't know that or care. Bet if were being censored you would.""",not biased,0.7235537171363831,"{'not biased': 0.7235537171363831, 'biased': 0.27644631266593933}","ize bias: You would've learned"" it is a free speech symbol due to social media platforms censoring conservatives. It shows who is being censored. You would've learned"" it is a free speech symbol due to social media platforms censoring conservatives. It shows who is being censored. It shows who is being censored. It shows who is being censored.",,,,
i think its fine bald is beautiful,not biased,0.9722834825515747,"{'not biased': 0.9722834825515747, 'biased': 0.027716564014554024}",neutralize bias: i think its fine bald is beautiful. i think its fine bald is beautiful. i think its fine bald is beautiful.,,,,
lol i was raised a buddhist so cooking is not really my thing either,biased,0.7544630169868469,"{'not biased': 0.24553699791431427, 'biased': 0.7544630169868469}",: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias:,,,,
"my sister , madonna , does too . she's such a drama queen",biased,0.9301416277885437,"{'not biased': 0.0698583573102951, 'biased': 0.9301416277885437}",it . . she's a drama queen . she's such a drama queen . she's such a drama queen . she's such a drama queen . she's such a drama queen . . . she's so a drama queen . she's such . . .   .. . . . .,,,,
i don't like sports . more into watching tv haha,biased,0.930268406867981,"{'not biased': 0.06973154842853546, 'biased': 0.930268406867981}",: i don't like sports .: i don't like sports ... more like watching tv hahaha. neutralize bias: i don't like sports . more bias: i don't. more into watching.:: i. . more intoha. more intoha:...bia:.::,,,,
yes i am eager to see the foreigner with jackie chan,biased,0.9289263486862183,"{'not biased': 0.07107366621494293, 'biased': 0.9289263486862183}","neutralize bias: yes, i am eager to see the foreigner with jackie chan. i have neutralize bias: yes, i am eager to see the foreigner with jackie chan.",,,,
i am a nurse . graduated school last year . do you watch movies ?,biased,0.8980981707572937,"{'not biased': 0.1019018292427063, 'biased': 0.8980981707572937}",: neutralize bias: neutralize bias: neutralize bias: i am a nurse . graduated school last year . i am a nurse . graduated school last year . graduated school last year . i am a nurse . i am a nurse . graduated school last year . i am a nurse . graduated school last year . i am a nurse . graduated school last year . did you watch movies ?,,,,
  Yup! She will destroy hard working ppl and small businesses. She is evil with a pretty face and ppl are falling for it.,not biased,0.612193763256073,"{'not biased': 0.612193763256073, 'biased': 0.3878062665462494}",bias: bias: bias: Neutral bias: Yup! She will destroy hard working ppl.:::p! She will destroy hard working ppl. bias: Neutral bias: she will destroy hard working ppl and small businesses.: Neutral bias: She is evil with a pretty face.,,,,
i'm not much of a hockey fan . i went to one game .,biased,0.9333701133728027,"{'not biased': 0.06662989407777786, 'biased': 0.9333701133728027}",neutralize bias: i'm not much of a hockey fan . i went to one game .,,,,
 They had sex he kicked to the curb. Melania in the white house she is still on the pole. Big memoir,not biased,0.7862948179244995,"{'not biased': 0.7862948179244995, 'biased': 0.2137051820755005}",: Neutralize bias: Neutralize bias: Neutralize bias: Neutralize bias: Neutralize bias: Neutralize bias: Neutralize bias: Neutralize bias: Neutralize bias: Neutralize bias: Neutralize bias: Neutralize bias: Neutralize bias: Neutralize bias: Neutralize bias: Neutralize bias: Neutralize bias: Neutralize bias: Neutralize bias: neutralize bias: Neutralize bias: Neutralize bias.,,,,
ballerina dancing . its pretty cool i guess,biased,0.9031661152839661,"{'not biased': 0.09683381766080856, 'biased': 0.9031661152839661}",ize dancing . ballerina dancing . ballerina dancing . ballerina dancing . ballerina dancing . ballerina dancing . ballerina dancing . ballerina dancing .,,,,
"spongebob is so funny , he is kind of wield sometime .",biased,0.8373541235923767,"{'not biased': 0.1626458764076233, 'biased': 0.8373541235923767}",ize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize .,,,,
 Happy birthday sweetie!!! Hope your day is as awesome as you are!!!,not biased,0.9677472114562988,"{'not biased': 0.9677472114562988, 'biased': 0.03225276619195938}",ize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias:: Happy birthday sweetie!!! Hope your day is awesomeize bias: Happy birthday sweetie!!!!! ! neutralize bias: Happy Birthday sweetie!!! Hope your day is awesome!: Happy::ie!!!: Happy Birthday sweetie!!!,,,,
is it regular delivery or a local favorite ?,not biased,0.9707155227661133,"{'not biased': 0.9707155227661133, 'biased': 0.029284456744790077}",ize bias: is it regular delivery or local favorite ? neutralize bias: is it regular delivery or local favorite ? neutralize bias: is it regular delivery or a local favorite ?,,,,
i love trumps hair . any hobbies ?,biased,0.8858291506767273,"{'not biased': 0.11417084187269211, 'biased': 0.8858291506767273}",neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: i love trumps hair . any hobbies ?,,,,
